player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
2011920,Equivox,GA,1,4,0.5,0.5,8.0,0.13294956140350878,0,,,0.0,0.3333333333333333,1.4,1,1753315200,22.0,22,1,GA,1.0,GA,False,1.0
1496863,ctrikz,,1,4,0.5,0.5,1.0,0.3362193362193362,0,,,0.0,0.0,1.4,1,1754524800,12.0,12,1,GA,1.0,GA,True,1.0
3943806,Armanisaint,GA,11,45,0.5111111111111111,0.49953751324800477,-0.7272727272727273,0.22599489291302158,0,,,0.0,0.3333333333333333,15.5,11,1759968000,23.727272727272727,39,11,GA,1.0,GA,False,1.0
482535,Sereni,,3,13,0.5384615384615384,0.49606326168832265,2.6666666666666665,0.1568602779478111,0,,,0.0,0.3333333333333333,4.3,3,1757548800,24.666666666666668,31,3,GA,1.0,GA,True,1.0
907329,Greed,GA,5,20,0.5,0.49534188427704906,0.4,0.14728664604309147,0,,,0.0,0.1,7.0,5,1759968000,27.8,39,5,GA,1.0,GA,False,1.0
4443794,Buddy3k,GA,4,15,0.4666666666666667,0.4651543764373402,2.0,0.2554704554704555,0,,,0.0,0.16666666666666666,5.5,4,1758848400,16.0,24,4,GA,1.0,GA,False,1.0
2894467,Nurikami,GA,4,12,0.5,0.456990860741904,-0.3333333333333333,0.17509411884411885,0,,,0.0,0.0,5.2,4,1760144400,10.75,15,4,GA,1.0,GA,False,1.0
223776,REMY,GA,2,7,0.42857142857142855,0.44958774492430403,4.0,0.3758877288289053,0,,,0.0,0.2,2.7,2,1758405600,22.0,29,2,GA,1.0,GA,False,1.0
541222,Foam Root,GA,2,7,0.42857142857142855,0.42979538459817285,0.5,0.3773809523809524,0,,,0.0,0.3333333333333333,2.7,2,1759006800,11.5,18,2,GA,1.0,GA,False,1.0
173899,dertdobber,GA,6,21,0.42857142857142855,0.42453800374321365,0.0,0.3460884353741497,0,,,0.0,0.4166666666666667,8.1,5,1760392800,8.666666666666666,18,6,GA,1.0,GA,False,1.0
469002,Myk_JUMP,GA,7,23,0.391304347826087,0.420245519551305,-1.5714285714285714,0.15204837109095978,0,,,0.0,0.0,9.3,7,1759968000,23.857142857142858,39,7,GA,1.0,GA,False,1.0
427983,REHOO,GA,6,21,0.42857142857142855,0.4177807949925374,-0.16666666666666666,0.1461694239007451,0,,,0.0,0.18181818181818182,8.1,6,1759968000,27.166666666666668,39,6,GA,1.0,GA,False,1.0
338020,Yugo,GA,3,10,0.4,0.4072099084371492,5.333333333333333,0.18095238095238095,0,,,0.0,0.25,4.0,3,1758405600,26.666666666666668,35,3,GA,1.0,GA,False,1.0
3426567,HBKdoza,GA,5,18,0.4444444444444444,0.40297393217877436,1.4,0.1816043010487455,0,,,0.0,0.18181818181818182,6.8,5,1759968000,29.4,39,5,GA,1.0,GA,False,1.0
592139,BlazingFox,,2,6,0.3333333333333333,0.3848249887267544,2.5,0.2081908831908832,0,,,0.0,0.25,2.6,2,1760220000,15.5,18,2,GA,1.0,GA,True,1.0
3444743,Azarlith,,5,16,0.375,0.3844753578425159,-0.4,0.1599387754810549,0,,,0.0,0.2222222222222222,6.6,5,1759363200,25.8,39,5,GA,1.0,GA,True,1.0
779164,Midira,GA,2,7,0.42857142857142855,0.3596596415130747,1.0,0.12115846338535415,0,,,0.0,0.75,2.7,2,1760220000,15.5,18,2,GA,1.0,GA,False,1.0
874463,Macho_Franchise,GA,5,15,0.3333333333333333,0.35544662677720473,0.6,0.13358497186083393,0,,,0.0,0.4444444444444444,6.5,5,1760220000,22.6,39,5,GA,1.0,GA,False,1.0
3449672,SatsuiNoGoku,GA,1,3,0.3333333333333333,0.33333333333333337,4.0,0.06868022328548644,0,,,0.0,0.5,1.3,1,1756339200,28.0,28,1,GA,1.0,GA,False,1.0
4951110,Bleachedbagel,GA,1,3,0.3333333333333333,0.33333333333333337,6.0,0.19869281045751633,0,,,0.0,0.0,1.3,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
4943891,CPU,,1,3,0.3333333333333333,0.33333333333333337,10.0,0.09154040404040403,0,,,0.0,0.3333333333333333,1.3,1,1756339200,28.0,28,1,GA,1.0,GA,True,1.0
4942649,Paretk,,1,3,0.3333333333333333,0.33333333333333337,2.0,0.14641488779419815,0,,,0.0,0.5,1.3,1,1756683000,35.0,35,1,GA,1.0,GA,True,1.0
1232271,Murasaki Cho,GA,1,3,0.3333333333333333,0.33333333333333337,2.0,0.1053030303030303,0,,,0.0,0.0,1.3,1,1753315200,15.0,15,1,GA,1.0,GA,False,1.0
4912998,NoBrainer,GA,1,3,0.3333333333333333,0.33333333333333337,-1.0,0.37516339869281046,0,,,0.0,0.0,1.3,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
4887226,AK,GA,1,3,0.3333333333333333,0.33333333333333337,3.0,0.18333333333333335,0,,,0.0,0.3333333333333333,1.3,1,1753315200,15.0,15,1,GA,1.0,GA,False,1.0
1230555,Sakruoi,GA,1,3,0.3333333333333333,0.33333333333333337,2.0,0.2037037037037037,0,,,0.0,0.3333333333333333,1.3,1,1753315200,15.0,15,1,GA,1.0,GA,False,1.0
4757730,Thepreparedartist,GA,1,3,0.3333333333333333,0.33333333333333337,5.0,0.10173160173160173,0,,,0.0,0.3333333333333333,1.3,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
2584378,Risan.The0utsider_36,GA,1,3,0.3333333333333333,0.33333333333333337,8.0,0.08888888888888889,0,,,0.0,0.3333333333333333,1.3,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
4888205,Tim,,1,3,0.3333333333333333,0.33333333333333337,4.0,0.1976190476190476,0,,,0.0,0.3333333333333333,1.3,1,1753315200,15.0,15,1,GA,1.0,GA,True,1.0
3481864,assclapFGC,GA,1,3,0.3333333333333333,0.33333333333333337,5.0,0.20833333333333331,0,,,0.0,0.3333333333333333,1.3,1,1753315200,15.0,15,1,GA,1.0,GA,False,1.0
4951149,Shaggy,GA,1,3,0.3333333333333333,0.33333333333333337,7.0,0.052749719416386086,0,,,0.0,0.5,1.3,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
4887443,REMY,GA,1,3,0.3333333333333333,0.3333333333333333,-2.0,0.07302188552188552,0,,,0.0,0.0,1.3,1,1753315200,22.0,22,1,GA,1.0,GA,False,1.0
544889,Sunset,GA,1,3,0.3333333333333333,0.3333333333333333,3.0,0.1976190476190476,0,,,0.0,0.3333333333333333,1.3,1,1755738000,14.0,14,1,GA,1.0,GA,False,1.0
1229067,Sid,GA,1,3,0.3333333333333333,0.3333333333333333,2.0,0.1164021164021164,0,,,0.0,0.0,1.3,1,1755738000,14.0,14,1,GA,1.0,GA,False,1.0
146751,BigBoss_DP,GA,1,3,0.3333333333333333,0.3333333333333333,-4.0,0.13194444444444445,0,,,0.0,0.0,1.3,1,1755378000,18.0,18,1,GA,1.0,GA,False,1.0
4202784,Squidneyy,GA,1,3,0.3333333333333333,0.3333333333333333,4.0,0.2222222222222222,0,,,0.0,0.3333333333333333,1.3,1,1758758400,17.0,17,1,GA,1.0,GA,False,1.0
1241955,Teahhasi,GA,1,3,0.3333333333333333,0.3333333333333333,10.0,0.09154040404040403,0,,,0.0,0.3333333333333333,1.3,1,1758405600,29.0,29,1,GA,1.0,GA,False,1.0
72218,Pazure,,1,3,0.3333333333333333,0.3333333333333333,8.0,0.07936507936507936,0,,,0.0,0.3333333333333333,1.3,1,1758405600,29.0,29,1,GA,1.0,GA,True,1.0
