player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
3431919,carlop,GA,3,14,0.7142857142857143,0.6210850052891563,1.6666666666666667,0.4109258337481334,0,,,0.0,0.75,4.4,3,1755446400,24.0,57,3,GA,1.0,GA,False,1.0
2175953,Impluvio,,9,46,0.6086956521739131,0.6153185473793914,-0.2222222222222222,0.2631329147165022,0,,,0.0,0.35714285714285715,13.600000000000001,8,1760205600,26.77777777777778,57,9,GA,1.0,GA,True,1.0
126978,Wolven,GA,12,57,0.6140350877192983,0.6116626715083396,1.1818181818181819,0.23866143702857576,0,,,0.0,0.25,17.7,12,1759784400,28.583333333333332,39,12,GA,1.0,GA,False,1.0
209952,Phteven,GA,14,64,0.578125,0.6081419302777492,0.5714285714285714,0.3182616986115627,0,,,0.0,0.27586206896551724,20.4,8,1759784400,17.071428571428573,39,14,GA,1.0,GA,False,1.0
1926775,Monolithic,GA,10,47,0.6170212765957447,0.607161265393241,0.7,0.24965967058729607,0,,,0.0,0.4090909090909091,14.7,10,1759784400,24.4,39,10,GA,1.0,GA,False,1.0
428070,Nia,GA,12,56,0.6071428571428571,0.6032774049226148,-0.75,0.20847964039928327,0,,,0.0,0.2777777777777778,17.6,8,1760205600,23.666666666666668,57,12,GA,1.0,GA,False,1.0
1100077,Spruce,,6,30,0.6,0.6025154781342409,4.5,0.1884474161104596,0,,,0.0,0.29411764705882354,9.0,5,1759078800,28.333333333333332,57,6,GA,1.0,GA,True,1.0
228175,C$,,25,112,0.6160714285714286,0.6020052400116397,0.12,0.31085651176539864,0,,,0.0,0.25,36.2,14,1760389200,17.6,39,25,GA,1.0,GA,True,1.0
2233683,Akamos,GA,10,50,0.6,0.6002820915332673,0.4,0.24547074632187274,0,,,0.0,0.2857142857142857,15.0,8,1760205600,26.6,57,10,GA,1.0,GA,False,1.0
4953679,JDeems,,2,10,0.6,0.6000000000000001,1.5,0.2336455108359133,0,,,0.0,0.2,3.0,2,1759446000,17.0,22,2,GA,1.0,GA,True,1.0
3256876,ImPhenyl,GA,1,5,0.6,0.6000000000000001,3.0,0.09771246297562088,0,,,0.0,0.0,1.5,1,1760205600,35.0,35,1,GA,1.0,GA,False,1.0
2670562,Flooper,GA,1,5,0.6,0.6000000000000001,7.0,0.3313819307627357,0,,,0.0,0.0,1.5,1,1756054800,28.0,28,1,GA,1.0,GA,False,1.0
19956,Tubesssbm,GA,1,5,0.6,0.6000000000000001,3.0,0.10266390614216701,0,,,0.0,0.0,1.5,1,1754341200,31.0,31,1,GA,1.0,GA,False,1.0
241093,Panko,GA,1,5,0.6,0.6000000000000001,-2.0,0.19857142857142857,0,,,0.0,,1.5,1,1760389200,20.0,20,1,GA,1.0,GA,False,1.0
